2017-01-18 11:00,57,0,0,0,512,0,505,513,484,522,0,0,0,133,132,150,0,0,0,0,207,1255,72,0,9,32,4583,100,1012,274.61
2017-01-18 12:00,56,0,0,0,512,0,504,513,486,522,0,0,0,37,37,20,0,0,0,0,142,1178,71,0,10,37,4125,93,1013,274.86
2017-01-18 13:00,56,0,0,0,512,0,504,513,486,522,0,0,0,1,0,0,0,0,0,0,288,1255,71,1,9,39,4257,100,1012,274.94
2017-01-18 14:00,57,0,0,0,512,0,504,513,486,522,0,0,0,54,54,0,0,0,0,0,208,1357,71,1,7,43,4389,100,1013,275.17
2017-01-18 15:00,56,0,0,0,511,0,504,513,485,522,0,0,0,109,110,99,0,0,0,0,302,1288,71,1,4,40,4615,86,1015,275.73
2017-01-18 16:00,56,0,0,0,512,0,503,513,485,521,0,0,0,165,168,186,0,0,0,0,274,1259,71,2,1,30,4746,86,1015,275.75
2017-01-19 9:00,57,0,0,0,512,0,505,514,485,521,0,0,0,188,191,214,0,0,0,0,314,1315,71,0,3,12,4902,93,1016,275.89
2017-01-19 10:00,57,0,0,0,512,0,504,514,485,523,0,0,0,195,204,247,0,0,0,0,315,1313,71,0,6,4,4950,90,1016,275.64
2017-01-19 11:00,57,0,0,0,512,0,505,514,485,523,0,0,0,46,46,32,0,0,0,0,315,1280,71,0,8,1,4395,80,1016,275.63
2017-01-19 12:00,57,0,0,0,512,0,506,513,484,523,0,0,0,3,2,0,0,0,0,0,316,1313,72,0,7,5,4313,93,1017,275.42
2017-01-19 13:00,57,0,0,0,512,0,506,513,485,523,0,0,0,55,55,4,0,0,0,0,272,1356,72,0,7,6,4423,93,1017,275.13
2017-01-19 14:00,57,0,0,0,512,0,506,514,485,523,0,0,0,105,105,99,0,0,0,0,210,1207,72,0,7,8,4410,100,1018,274.75
2017-01-19 15:00,57,0,0,0,512,0,506,513,485,518,0,0,0,133,132,147,0,0,0,0,160,1203,72,0,6,12,4456,93,1018,275.35
2017-01-19 16:00,57,0,0,0,512,0,506,514,484,521,0,0,0,138,136,152,0,0,0,0,189,1227,72,0,1,11,4520,93,1018,275.54
2017-01-20 9:00,57,0,0,0,511,0,505,513,485,522,0,0,0,132,132,147,0,0,0,0,158,1246,72,0,5,12,4497,79,1014,274.66
2017-01-20 10:00,56,0,0,0,511,0,505,513,485,522,0,0,0,132,132,145,0,0,0,0,146,1228,71,0,7,7,4460,93,1012,274.64
2017-01-20 11:00,56,0,0,0,510,0,504,513,485,523,0,0,0,138,138,147,0,0,0,0,300,1283,71,0,10,4,4682,78,1011,274.65
2017-01-20 12:00,57,0,0,0,511,0,504,511,485,523,0,0,0,141,141,151,0,0,0,0,297,1351,72,0,12,7,4763,78,1011,274.66
2017-01-20 13:00,57,0,0,0,511,0,504,512,485,523,0,0,0,141,141,152,0,0,0,0,269,1311,71,2,9,6,4694,86,1011,274.74
2017-01-20 14:00,57,0,0,0,510,0,504,512,483,522,0,0,0,132,132,150,0,0,0,0,233,1264,71,2,6,4,4582,93,1009,275.34
2017-01-20 15:00,57,0,0,0,510,0,503,511,484,522,0,0,0,132,132,149,0,0,0,0,141,1182,71,4,4,4,4406,86,1009,275.74
2017-01-20 16:00,57,0,0,0,510,0,501,512,483,521,0,0,0,132,132,147,0,0,0,0,153,1167,71,6,2,0,4394,86,1009,275.74
2017-01-21 9:00,57,0,0,0,511,0,504,512,472,521,0,0,0,0,0,0,0,0,0,0,250,1256,71,6,13,0,4173,100,1009,275.88
2017-01-21 10:00,57,0,0,0,511,0,503,513,472,522,0,0,0,0,0,0,0,0,0,0,135,1035,71,21,14,3,3857,93,1008,275.65
2017-01-21 11:00,57,0,0,0,511,0,504,513,473,522,0,0,0,0,0,0,0,0,0,0,135,1105,71,21,26,0,3938,93,1008,275.59
2017-01-21 12:00,57,0,0,0,512,0,505,512,472,522,0,0,0,0,0,0,0,0,0,0,141,1276,71,17,54,0,4139,100,1008,275.9
2017-01-21 13:00,57,0,0,0,512,0,505,513,473,522,0,0,0,1,0,0,0,0,0,0,145,1190,71,13,58,2,4062,100,1008,276.14
2017-01-21 14:00,57,0,0,0,511,0,506,514,474,523,0,0,0,38,38,7,0,0,0,0,288,1366,71,10,25,0,4428,93,1008,276.11
2017-01-21 15:00,57,0,0,0,512,0,506,511,474,523,0,0,0,89,89,76,0,0,0,0,182,1295,71,10,24,1,4420,93,1009,276.53
2017-01-21 16:00,57,0,0,0,512,0,509,510,473,522,0,0,0,132,132,148,0,0,0,0,139,991,71,10,3,7,4216,100,1009,277.21
2017-01-22 9:00,57,0,0,0,511,0,509,509,471,522,0,0,0,0,0,0,0,0,0,0,137,1089,70,10,9,23,3917,93,1006,277.41
2017-01-22 10:00,57,0,0,0,512,0,508,509,474,520,0,0,0,0,0,0,0,0,0,0,220,1351,70,13,16,27,4277,100,1006,277.39
2017-01-22 11:00,57,0,0,0,511,0,508,508,474,522,0,0,0,0,3,0,0,0,0,0,148,1259,70,20,16,16,4112,100,1005,276.92
2017-01-22 12:00,57,0,0,0,511,0,506,509,473,521,0,0,0,0,4,9,0,0,0,0,154,1253,70,18,30,23,4138,93,1005,276.89
2017-01-22 13:00,57,0,0,0,511,0,508,509,473,521,0,0,0,41,42,10,0,0,0,0,161,1175,70,18,24,33,4153,100,1005,276.34
2017-01-22 14:00,57,0,0,0,511,0,508,509,474,522,0,0,0,92,92,77,0,0,0,0,138,1042,70,18,19,49,4178,100,1006,276.15
2017-01-22 15:00,56,0,0,0,511,0,508,508,472,522,0,0,0,132,135,149,0,0,0,0,138,978,70,12,8,82,4281,100,1007,276.74
2017-01-22 16:00,56,0,0,0,510,0,508,509,474,522,0,0,0,132,133,147,0,0,0,0,138,1010,70,16,2,73,4300,100,1007,277.34
2017-01-23 9:00,56,0,0,0,507,0,497,505,472,520,0,0,0,0,0,0,0,0,0,0,305,1221,70,0,7,81,4241,94,1008,274.92
2017-01-23 10:00,56,0,0,0,507,0,498,505,473,520,0,0,0,0,0,0,0,0,0,0,282,1220,70,1,9,79,4220,94,1008,274.92
2017-01-23 11:00,57,0,0,0,507,0,503,501,473,520,0,0,0,6,0,0,0,0,0,0,141,1115,70,6,16,68,3983,93,1008,274.92
2017-01-23 12:00,57,0,0,0,506,0,503,499,473,519,0,0,0,7,0,9,0,0,0,0,180,1208,70,14,19,74,4138,93,1008,274.91
2017-01-23 13:00,56,0,0,0,507,0,503,494,473,520,0,0,0,54,54,10,0,0,0,0,259,1308,70,17,11,98,4434,100,1008,275.35
2017-01-23 14:00,56,0,0,0,507,0,505,493,472,520,0,0,0,97,98,68,0,0,0,0,295,1197,70,16,17,108,4519,93,1009,275.36
2017-01-23 15:00,56,0,0,0,507,0,505,494,472,518,0,0,0,133,132,144,0,0,0,0,142,1026,70,15,12,119,4345,93,1009,275.58
2017-01-23 16:00,56,0,0,0,507,0,506,496,473,520,0,0,0,132,131,146,0,0,0,0,136,930,70,16,3,121,4243,100,1009,275.97
