Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Sum_Nuclaer,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Sum_Gad_Fired,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Sum_Hydro,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Wind,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2015-08-07 22:00,55,0,0,0,55,0,0,505,509,506,513,56,0,0,0,175,12,18,20,2314,333,1263,0,64,16,1676,0,0,50,50,4095,296.66,4,73,1015
2015-08-07 23:00,55,0,0,0,55,0,0,509,510,505,513,56,0,0,0,2,12,18,20,2145,254,1197,0,64,16,1531,0,0,63,63,3794,296.19,2,73,1015
2015-08-08 8:00,54,0,0,0,54,0,0,510,508,506,513,55,0,0,10,0,12,19,19,2152,104,1060,0,62,10,1236,0,21,40,61,3503,288.38,3,77,1016
2015-08-08 17:00,54,0,0,0,54,0,0,511,510,505,508,53,132,131,153,0,10,18,20,2551,80,1001,0,61,6,1148,0,8,33,41,3794,294.5,5,77,1018
2015-08-08 18:00,54,0,0,0,54,0,0,511,510,504,504,56,132,131,154,0,10,18,20,2550,214,1187,0,64,16,1481,0,3,34,37,4122,294.27,6,72,1018
2015-08-08 19:00,54,0,0,0,54,0,0,511,511,506,506,66,132,131,154,0,11,18,21,2567,227,1250,0,64,16,1557,0,0,33,33,4211,295.11,6,73,1018
2015-08-08 20:00,55,0,0,0,55,0,0,513,512,507,507,103,141,141,160,0,11,19,22,2636,400,1202,0,64,16,1682,0,0,24,24,4397,295.81,6,73,1018
2015-08-08 21:00,55,0,0,0,55,0,0,513,509,507,502,109,33,34,26,0,13,19,22,2287,407,1249,0,64,16,1736,0,0,22,22,4100,294.99,4,77,1018
2015-08-08 22:00,56,0,0,0,56,0,0,512,510,506,500,109,0,0,0,0,14,19,21,2191,291,1170,0,63,16,1540,0,0,36,36,3823,294.84,4,77,1018
2015-08-08 23:00,56,0,0,0,56,0,0,511,510,505,505,111,0,0,0,0,13,19,20,2194,94,1076,0,64,16,1250,0,0,42,42,3542,294.68,4,73,1018
2015-08-09 8:00,53,0,0,0,53,0,0,512,509,506,505,110,0,0,6,0,13,19,19,2199,80,1046,0,66,5,1197,0,61,25,86,3535,286.52,2,87,1018
2015-08-09 17:00,52,143,0,91,286,0,91,508,507,501,508,52,168,168,177,0,11,17,20,2728,407,1261,27,131,15,1841,0,29,9,38,4893,296.6,4,64,1018
2015-08-09 18:00,52,116,0,80,248,0,92,507,507,502,508,52,137,137,159,0,10,17,19,2647,412,1244,2,131,15,1804,0,6,10,16,4715,296.42,3,64,1018
2015-08-09 19:00,53,115,0,76,244,0,94,508,508,503,509,53,134,134,156,0,10,17,19,2645,412,1266,2,131,15,1826,0,0,13,13,4728,296.53,5,53,1018
2015-08-09 20:00,53,130,0,84,267,0,95,510,509,504,510,90,167,167,176,0,10,17,20,2775,406,1225,6,130,15,1782,0,0,19,19,4843,296.67,3,56,1017
2015-08-09 21:00,54,31,0,22,107,0,119,510,509,504,506,112,34,34,26,0,11,18,20,2403,379,1272,0,130,15,1796,0,0,26,26,4332,296.6,3,56,1017
2015-08-09 22:00,54,0,0,0,54,0,160,510,507,503,506,113,0,0,0,0,12,19,19,2349,201,1230,0,134,15,1580,0,0,26,26,4009,296.59,3,64,1017
2015-08-09 23:00,55,0,0,0,55,0,209,510,509,504,509,114,0,0,0,0,12,19,19,2405,157,1167,0,134,15,1473,0,0,19,19,3952,295.73,3,64,1016
2015-08-10 8:00,53,40,41,51,185,0,372,511,509,504,511,112,133,132,153,0,12,19,20,2988,163,1136,0,134,15,1448,0,30,2,32,4653,287.6,1,82,1015
2015-08-10 17:00,53,112,111,151,427,0,435,506,506,500,507,112,133,132,155,0,11,18,19,3034,110,1035,0,134,15,1294,0,1,57,58,4813,296.17,4,73,1013
2015-08-10 18:00,53,112,112,151,428,0,434,506,505,500,507,112,133,132,155,0,10,18,19,3031,93,986,0,133,15,1227,0,2,20,22,4708,294.66,3,93,1012
2015-08-10 19:00,54,112,111,151,428,0,434,506,505,500,506,112,133,132,155,0,10,18,19,3030,92,1028,0,134,15,1269,0,0,19,19,4746,292.96,2,88,1012
2015-08-10 20:00,53,112,111,151,427,0,434,506,505,499,506,112,133,132,155,0,11,18,19,3030,102,1013,0,134,15,1264,0,0,8,8,4729,292.74,2,93,1011
2015-08-10 21:00,53,14,12,23,102,0,435,505,505,498,490,112,133,132,155,0,11,18,19,3013,97,1081,0,133,15,1326,0,0,2,2,4443,292.53,3,93,1010
2015-08-10 22:00,53,0,0,0,53,0,434,503,505,499,498,112,40,40,24,0,13,19,19,2706,265,1269,0,133,15,1682,0,0,4,4,4445,292.11,1,88,1010
2015-08-10 23:00,53,0,0,0,53,0,434,506,505,498,498,112,0,0,0,0,14,18,19,2604,151,1198,0,134,15,1498,0,0,2,2,4157,291.52,3,93,1009
2015-08-11 8:00,51,0,0,4,55,0,471,505,505,498,499,111,0,0,0,0,12,19,23,2643,309,1190,0,133,15,1647,0,53,13,66,4411,291.27,3,88,1007
2015-08-11 17:00,50,121,120,168,459,0,469,504,502,496,504,109,0,0,0,0,11,18,20,2633,309,1227,0,133,15,1684,0,26,66,92,4868,297.18,6,60,1010
2015-08-11 18:00,51,133,132,171,487,0,468,504,503,497,503,110,0,0,0,0,11,19,20,2635,345,1264,0,133,15,1757,0,6,52,58,4937,297.62,2,57,1010
2015-08-11 19:00,51,112,112,152,427,0,468,504,503,495,503,110,0,0,0,0,13,19,19,2634,277,1257,0,133,15,1682,0,0,30,30,4773,297.16,4,73,1010
2015-08-11 20:00,52,112,111,151,426,0,469,504,504,496,502,111,0,0,0,0,13,19,19,2637,241,1130,0,133,15,1519,0,0,36,36,4618,297.96,3,64,1009
2015-08-11 21:00,52,15,11,23,101,0,470,504,504,497,504,111,0,0,0,0,14,20,18,2642,186,1115,0,133,15,1449,0,0,31,31,4223,297.92,6,54,1009
2015-08-11 22:00,52,0,0,0,52,0,480,504,504,498,504,111,0,0,0,0,14,19,17,2651,93,1003,0,134,15,1245,0,0,45,45,3993,297.09,6,60,1010
2015-08-11 23:00,53,0,0,0,53,0,481,504,504,498,504,112,0,0,0,0,2,3,2,2610,93,1035,0,134,15,1277,0,0,52,52,3992,295.98,6,60,1010
2015-08-12 8:00,52,0,0,0,52,0,482,506,505,498,506,112,0,0,0,0,10,19,18,2656,93,1029,0,134,15,1271,0,56,29,85,4064,290,3,82,1013
2015-08-12 17:00,52,0,0,0,52,0,483,505,505,498,505,111,0,0,0,0,11,15,14,2647,89,1213,0,135,15,1452,0,11,23,34,4185,294.29,5,64,1016
2015-08-12 18:00,52,0,0,0,52,0,484,506,506,499,506,112,0,0,0,0,11,20,19,2663,230,1246,0,135,15,1626,0,4,19,23,4364,295.96,5,38,1015
2015-08-12 19:00,53,0,0,0,53,0,485,507,506,500,507,112,0,0,0,0,11,20,19,2667,323,1233,0,135,15,1706,0,0,45,45,4471,295.9,5,38,1015
2015-08-12 20:00,54,0,0,0,54,0,486,508,507,500,508,113,0,0,0,0,12,19,19,2672,199,1119,0,134,15,1467,0,0,66,66,4259,296.23,6,38,1015
2015-08-12 21:00,54,0,0,0,54,0,487,508,507,500,508,113,0,0,0,0,13,19,18,2673,124,1179,0,134,15,1452,0,0,53,53,4232,296.2,6,38,1015
2015-08-12 22:00,54,0,0,0,54,0,487,508,505,501,509,114,0,0,0,0,13,19,19,2675,109,1163,0,135,15,1422,0,0,43,43,4194,295.24,6,35,1015
2015-08-12 23:00,55,0,0,0,55,0,493,508,507,502,508,114,0,0,0,0,13,19,18,2682,109,1017,0,134,15,1275,0,0,27,27,4039,294.63,5,38,1015
2015-08-13 8:00,54,26,0,5,85,0,495,507,506,499,507,110,0,0,0,0,10,19,18,2671,269,1227,0,135,15,1646,0,62,23,85,4487,286.53,3,67,1017
2015-08-13 17:00,52,112,0,71,235,0,494,506,505,499,504,102,132,132,149,0,10,18,19,3070,109,1120,0,136,15,1380,0,28,103,131,4816,296.79,3,64,1018
2015-08-13 18:00,52,112,0,71,235,0,493,507,505,498,505,102,132,132,150,0,10,18,20,3072,281,1190,0,135,15,1621,0,8,92,100,5028,297.62,4,60,1017
2015-08-13 19:00,51,112,0,71,234,0,493,506,505,497,506,104,132,132,151,0,11,18,20,3075,316,1234,0,135,15,1700,0,0,89,89,5098,297.99,4,60,1017
2015-08-13 20:00,51,134,0,83,268,0,495,505,505,497,505,107,132,132,152,0,11,19,19,3079,352,1140,0,135,15,1642,0,0,94,94,5083,297.98,7,53,1016
2015-08-13 21:00,52,10,0,8,70,0,493,504,502,497,504,107,41,41,33,0,12,19,19,2772,302,1249,0,135,15,1701,0,0,95,95,4638,297.81,5,69,1015
2015-08-13 22:00,52,0,0,0,52,0,494,506,505,497,503,108,0,0,0,0,12,20,19,2664,228,1187,0,135,15,1565,0,0,95,95,4376,297.44,5,69,1015
2015-08-13 23:00,52,0,0,0,52,0,496,506,505,498,505,108,0,0,0,0,12,20,18,2668,100,1039,0,135,15,1289,0,0,109,109,4118,296.95,6,78,1015
2015-08-14 8:00,52,0,8,4,64,0,496,507,506,499,507,107,1,0,0,18,13,20,8,2682,83,1021,0,135,16,1255,0,26,108,134,4135,293.48,5,88,1016
2015-08-14 17:00,51,113,112,152,428,0,500,506,502,500,506,101,134,133,151,196,9,10,7,3255,85,1095,0,135,16,1331,0,19,89,108,5122,296.06,6,88,1018
2015-08-14 18:00,51,113,112,152,428,0,497,508,501,498,506,101,133,132,151,195,10,17,16,3265,219,1215,0,135,16,1585,0,2,64,66,5344,296.53,5,83,1017
2015-08-14 19:00,51,143,142,173,509,0,497,507,501,499,504,102,133,132,153,195,10,17,19,3269,390,1212,0,135,16,1753,0,0,58,58,5589,297.05,2,83,1017
2015-08-14 20:00,51,116,116,155,438,0,498,507,502,499,506,103,133,132,154,195,10,6,11,3256,389,1242,0,136,16,1783,0,0,54,54,5531,296.97,5,83,1017
2015-08-14 21:00,51,129,128,161,469,0,497,509,501,500,507,104,134,133,155,109,11,0,8,3168,404,1211,0,136,16,1767,0,0,64,64,5468,297.16,5,83,1017
2015-08-14 22:00,52,133,133,168,486,0,498,509,501,500,506,106,149,148,163,0,12,0,8,3100,398,1264,0,135,16,1813,0,0,49,49,5448,297.93,5,83,1017
2015-08-14 23:00,52,152,153,194,551,0,497,509,504,501,507,107,36,37,18,0,12,0,9,2737,372,1340,0,135,16,1863,0,0,25,25,5176,297.76,5,88,1017
2015-08-15 8:00,51,113,113,151,428,0,501,510,505,503,504,108,134,134,152,19,11,1,7,3089,342,1232,2,133,16,1725,0,27,0,27,5269,292.47,3,83,1018
2015-08-15 17:00,50,160,162,215,587,0,495,501,501,493,505,99,169,170,197,240,8,18,23,3419,402,1241,11,135,16,1805,0,26,12,38,5849,299.33,1,61,1020
2015-08-15 18:00,50,161,162,217,590,0,496,502,503,494,506,100,149,150,171,227,9,18,22,3347,402,1137,0,136,16,1691,0,5,10,15,5643,299.85,2,61,1020
2015-08-15 19:00,49,150,149,199,547,0,496,501,501,495,507,101,170,170,175,230,9,19,19,3393,403,1230,0,136,16,1785,0,0,15,15,5740,299.74,2,83,1020
2015-08-15 20:00,50,162,163,210,585,0,496,504,504,496,508,102,156,157,169,238,10,19,21,3380,402,1162,0,136,16,1716,0,0,10,10,5691,300.27,2,65,1019
2015-08-15 21:00,50,140,140,188,518,0,497,504,504,496,500,102,157,157,169,245,11,19,19,3380,402,1146,0,135,16,1699,0,0,10,10,5607,301.07,2,69,1018
2015-08-15 22:00,51,11,12,29,103,0,498,504,504,496,489,106,161,161,171,221,12,20,19,3362,384,1216,0,134,16,1750,0,0,14,14,5229,301.01,2,69,1018
2015-08-15 23:00,52,0,0,0,52,0,497,504,504,496,488,108,133,132,156,37,13,20,20,3108,303,1208,0,134,16,1661,0,0,12,12,4833,300.13,1,61,1018
2015-08-16 8:00,51,32,33,35,151,0,495,507,501,499,488,106,156,157,166,6,10,19,17,3127,372,1279,18,136,16,1821,0,57,1,58,5157,292.55,2,93,1019
2015-08-16 17:00,0,140,139,191,470,0,495,503,499,496,501,100,134,133,149,196,9,16,21,3252,398,1206,0,136,16,1756,0,25,29,54,5532,301.71,4,51,1021
2015-08-16 18:00,0,152,152,198,502,0,493,505,500,497,503,100,133,132,148,196,10,17,22,3256,401,1222,10,136,16,1785,0,5,31,36,5579,301.79,5,73,1019
2015-08-16 19:00,0,160,160,209,529,0,491,502,498,495,501,101,145,145,157,203,10,17,20,3285,401,1245,14,136,16,1812,0,0,28,28,5654,302.56,5,48,1019
2015-08-16 20:00,0,161,162,215,538,0,492,502,497,492,499,102,173,174,205,241,11,17,20,3425,400,1138,0,136,16,1690,0,0,28,28,5681,302.47,5,65,1018
2015-08-16 21:00,15,134,134,182,465,0,492,503,498,493,494,103,140,140,158,239,11,18,19,3308,387,1147,0,136,16,1686,0,0,31,31,5490,302.64,5,54,1017
2015-08-16 22:00,50,11,10,25,96,0,491,503,498,494,494,105,133,132,153,196,12,18,19,3248,368,1229,0,135,16,1748,0,0,31,31,5123,302.01,5,54,1017
2015-08-16 23:00,51,0,0,0,51,0,492,505,500,496,495,106,133,132,154,92,12,19,19,3155,160,1202,0,136,16,1514,0,0,41,41,4761,300,5,78,1017
2015-08-17 8:00,51,148,147,185,531,0,497,507,503,500,508,104,176,177,179,156,10,18,19,3354,405,1271,1,136,16,1829,0,55,24,79,5793,293.92,1,94,1017
2015-08-17 17:00,49,0,0,0,49,0,496,507,501,498,504,99,155,155,162,198,8,16,19,3318,398,1204,0,135,16,1753,0,21,35,56,5176,302.13,2,74,1017
2015-08-17 18:00,49,0,0,0,49,0,497,508,502,499,505,100,165,165,167,195,9,16,20,3348,406,1259,0,136,16,1817,0,3,41,44,5258,303.26,5,65,1016
2015-08-17 19:00,49,0,0,0,49,0,498,509,503,500,507,101,174,174,186,204,9,16,20,3401,408,1272,1,136,16,1833,0,0,36,36,5319,303.45,5,65,1016
2015-08-17 20:00,50,0,0,0,50,0,497,509,502,499,507,101,179,178,200,222,10,17,21,3442,405,1125,3,136,16,1685,0,0,22,22,5199,304.18,5,49,1016
2015-08-17 21:00,50,0,0,0,50,0,495,508,504,501,507,102,179,178,182,196,11,18,19,3400,340,1179,0,134,16,1669,0,0,15,15,5134,303.61,5,61,1015
2015-08-17 22:00,50,0,0,0,50,0,492,508,504,501,508,102,139,139,159,195,12,18,20,3297,287,1191,0,134,16,1628,0,0,14,14,4989,303.02,5,69,1015
2015-08-17 23:00,51,0,0,0,51,0,490,510,505,502,508,103,134,133,154,92,12,18,20,3181,155,1303,0,134,15,1607,0,0,15,15,4854,302.15,5,74,1015
2015-08-18 8:00,51,162,162,208,583,0,497,507,497,497,505,103,170,170,177,198,10,18,14,3363,405,1109,1,136,16,1667,0,13,6,19,5632,294.66,2,93,1015
2015-08-18 17:00,50,148,147,195,540,0,490,504,487,493,501,101,138,138,156,197,10,18,18,3251,403,1213,5,134,16,1771,0,26,0,26,5588,297.74,8,83,1015
2015-08-18 18:00,51,166,167,202,586,0,491,503,486,493,501,102,138,138,156,197,9,18,19,3251,403,1278,3,135,16,1835,0,5,0,5,5677,296.51,6,83,1015
2015-08-18 19:00,51,166,168,203,588,0,491,505,487,496,502,102,155,155,167,198,10,18,19,3305,404,1266,10,135,16,1831,0,0,0,0,5724,296.26,1,83,1014
2015-08-18 20:00,51,159,159,198,567,0,490,506,487,497,503,103,155,155,171,197,10,17,19,3310,342,1160,0,135,16,1653,0,0,10,10,5540,298.17,2,83,1013
2015-08-18 21:00,51,115,114,153,433,0,489,506,489,497,503,104,135,136,158,197,10,17,19,3260,125,945,0,135,16,1221,0,0,4,4,4918,297.96,2,83,1013
2015-08-18 22:00,51,115,114,152,432,0,490,507,489,497,504,105,133,133,157,88,2,3,1,3109,186,1077,0,135,16,1414,0,0,1,1,4956,298.5,2,78,1013
2015-08-18 23:00,52,13,12,26,103,0,492,507,489,498,505,105,132,132,157,0,0,0,0,3017,293,1292,0,134,16,1735,0,0,5,5,4860,297.6,2,78,1012
2015-08-19 8:00,51,114,114,150,429,0,490,503,486,491,499,102,158,132,153,63,11,20,19,3127,396,1253,5,135,16,1805,0,51,28,79,5440,293.91,4,94,1012
2015-08-19 17:00,49,163,165,224,601,0,483,501,484,487,498,99,166,166,187,200,8,18,25,3322,405,1198,12,134,16,1765,0,18,1,19,5707,299.6,3,78,1013
2015-08-19 18:00,49,163,164,227,603,0,483,501,484,487,497,99,161,162,171,197,8,18,24,3292,387,1215,26,135,16,1779,0,3,6,9,5683,301.08,2,74,1012
2015-08-19 19:00,49,164,164,223,600,0,484,500,484,485,496,100,173,173,179,196,8,18,24,3320,349,1288,17,135,16,1805,0,0,27,27,5752,300.94,4,61,1012
2015-08-19 20:00,50,163,164,227,604,0,485,500,483,486,497,103,171,171,180,197,8,18,24,3323,403,1146,0,134,16,1699,0,0,64,64,5690,300.95,4,78,1011
2015-08-19 21:00,49,132,131,189,501,0,484,499,482,486,497,103,154,132,161,197,10,19,22,3246,394,1174,0,134,16,1718,0,0,72,72,5537,301.48,4,78,1011
2015-08-19 22:00,49,12,12,24,97,0,484,500,480,491,497,104,133,132,155,92,11,19,20,3118,281,1196,0,135,16,1628,0,0,58,58,4901,300.06,4,83,1010
2015-08-19 23:00,50,0,0,0,50,0,484,500,481,492,497,104,133,132,154,0,11,20,18,3026,292,1180,0,134,16,1622,0,0,65,65,4763,299.41,5,83,1009
2015-08-20 8:00,50,118,40,91,299,0,481,494,484,486,491,100,133,132,153,0,12,19,18,3003,371,1160,3,134,14,1682,0,27,133,160,5144,295.84,4,94,1008
2015-08-20 17:00,50,113,112,149,424,0,482,493,478,486,497,106,133,132,151,0,11,5,8,2982,79,1004,0,134,20,1237,0,23,131,154,4797,294.86,3,94,1008
2015-08-20 18:00,50,113,113,149,425,0,481,494,477,484,494,107,133,132,153,0,11,0,8,2974,79,949,0,134,20,1182,0,4,105,109,4690,295.12,3,94,1008
2015-08-20 19:00,50,113,113,149,425,0,481,494,477,485,496,108,133,132,154,0,12,0,8,2980,79,980,0,134,20,1213,0,0,39,39,4657,295.81,3,78,1008
2015-08-20 20:00,50,113,11,81,255,0,480,492,478,486,496,109,133,132,153,0,13,1,8,2981,319,1172,0,134,20,1645,0,0,67,67,4948,297.17,5,83,1008
2015-08-20 21:00,51,11,0,9,71,0,480,496,479,487,497,110,133,132,152,0,13,3,8,2990,264,1128,0,134,20,1546,0,0,65,65,4672,297.61,6,69,1008
2015-08-20 22:00,51,0,0,0,51,0,481,497,479,488,498,110,37,36,18,0,13,11,8,2676,84,1129,0,133,20,1366,0,0,48,48,4141,297.48,6,61,1008
2015-08-20 23:00,51,0,0,0,51,0,482,497,479,489,499,111,0,0,0,0,14,20,16,2607,84,1069,0,134,20,1307,0,0,43,43,4008,296.6,6,69,1009
2015-08-21 8:00,52,0,0,4,56,0,497,504,488,498,508,112,0,0,0,0,0,0,0,2607,82,970,0,134,20,1206,0,39,18,57,3926,289.85,5,72,1014
2015-08-21 17:00,51,113,112,150,426,0,496,508,489,498,510,110,0,0,0,0,0,0,0,2611,86,1158,0,131,20,1395,0,15,28,43,4475,293.36,3,60,1019
2015-08-21 18:00,52,13,13,24,102,0,497,508,489,500,510,110,0,0,0,0,0,0,0,2614,344,1266,0,131,20,1761,0,3,26,29,4506,293.74,4,68,1019
2015-08-21 19:00,52,0,0,0,52,0,498,509,490,499,511,112,0,0,0,0,0,0,0,2619,398,1298,0,131,20,1847,0,0,10,10,4528,294.21,7,60,1019
2015-08-21 20:00,53,0,0,0,53,0,499,510,491,502,512,112,0,0,0,0,0,0,0,2626,362,1138,0,132,20,1652,0,0,4,4,4335,294.66,6,56,1019
2015-08-21 21:00,54,0,0,0,54,0,499,510,492,503,513,113,0,0,0,0,0,0,0,2630,209,1100,0,133,20,1462,0,0,5,5,4151,295.3,5,49,1019
2015-08-21 22:00,55,0,0,0,55,0,500,511,491,503,511,115,0,0,0,0,0,0,0,2631,274,1234,0,133,20,1661,0,0,3,3,4350,295.18,5,49,1019
